date,return1,return2,return3,return4,return5,return6,return7,return8,return9,return10,return11,return12,return13,return14,return15,return16,return17,return18,return19,return20,return21,return22,return23,return24,return25,return26,return27,return28,return29,return30,return31,return32,return33,return34,return35,return36,return37,return38,return39,return40,return41,return42,return43,return44,return45,return46,return47,return48,return49,return50,return51,return52,return53,return54,return55,return56,return57,return58,return59,return60,return61,return62,return63,return64,return65,return66,return67,return68,return69,return70,return71,return72,return73,return74,return75,return76,return77,return78,return79,return80,return81,return82,return83,return84,return85,return86,return87,return88,return89,return90,return91,return92,return93,return94,return95,return96,return97,return98,return99,return100,return101,return102,return103,return104,return105,return106,return107,return108,return109,return110,return111,return112,return113,return114,return115,return116,return117,return118,return119,return120,return121,return122,return123,return124,return125,return126,return127,return128,return129,return130,return131,return132,return133,return134,return135,return136,return137,return138,return139,return140,return141,return142,return143,return144,return145,return146,return147,return148,return149,return150,return151,return152,return153,return154,return155,return156,return157,return158,return159,return160,return161,return162,return163,return164,return165,return166,return167,return168,return169,return170,return171,return172,return173,return174,return175,return176,return177,return178,return179,return180,return181,return182,return183,return184,return185,return186,return187,return188,return189,return190,return191,return192,return193,return194,return195,return196,return197,return198,return199,return200,return201,return202,return203,return204,return205,return206,return207,return208,return209,return210,return211,return212,return213,return214,return215,return216,return217,return218,return219,return220,return221,return222,return223,return224,return225,return226,return227,return228,return229,return230,return231,return232,return233,return234,return235,return236,return237,return238,return239,return240,return241,return242,return243,return244,return245,return246,return247,return248,return249,return250,return251,return252,return253,return254,return255,return256,return257,return258,return259,return260,return261,return262,return263,return264,return265,return266,return267,return268,return269,return270,return271,return272,return273,return274,return275,return276,return277,return278,return279,return280,return281,return282,return283,return284,return285,return286,return287,return288,return289,return290,return291,return292,return293,return294,return295,return296,return297,return298,return299,return300,return301,return302,return303,return304,return305,return306,return307,return308,return309,return310,return311,return312,return313,return314,return315,return316,return317,return318,return319,return320,return321,return322,return323,return324,return325,return326,return327,return328,return329,return330,return331,return332,return333,return334,return335,return336,return337,return338,return339,return340,return341,return342,return343,return344,return345,return346,return347,return348,return349,return350,return351,return352,return353,return354,return355,return356,return357,return358,return359,return360,return361,return362,return363,return364,return365,return366,return367,return368,return369,return370,return371,return372,return373,return374,return375,return376,return377,return378,return379,return380,return381,return382,return383,return384,return385,return386,return387,return388,return389,return390,return391,return392,return393,return394,return395,return396,return397,return398,return399,return400,return401,return402,return403,return404,return405,return406,return407,return408,return409,return410,return411,return412,return413,return414,return415,return416,return417,return418,return419,return420,return421,return422,return423,return424,return425,return426,return427,return428,return429,return430,return431,return432,return433,return434,return435,return436,return437,return438,return439,return440,return441,return442,return443,return444,return445,return446,return447,return448,return449,return450,return451,return452,return453,return454,return455,return456,return457,return458,return459,return460,return461,return462,return463,return464,return465,return466,return467,return468,return469,return470,return471,return472,return473,return474,return475,return476,return477,return478,return479,return480,return481,return482,return483,return484,return485,return486,return487,return488,return489,return490,return491,return492,return493,return494,return495,return496,return497,return498,return499,return500
198901,2.5084746,21.153847,11.971831,11.594203,6.9230771,1.1494253,4,9.375,12.694611,2.7719297,.66225165,-2.0833335,9.1633472,13.985186,-1.986755,1.7777778,4.7619047,25.555557,1.3440861,16.551723,5.0359712,15.873016,8.1481476,5.381166,10.227273,28.888889,4,5.3977275,-8.0459776,9.7087374,.66371679,1.4778326,8.1005592,-3.125,1.5972177,13.573771,13.138686,7.1794877,8.1885862,18.081181,-4.8387094,23.178808,11.764706,.24509805,4.2857146,3.164557,6.993865,8.8205128,11.851851,10.344828,9.6082468,10,-6.2111802,16.853933,7.746479,-7.5000005,8.9743595,.3012048,5.3816428,7.0121951,2.7027028,-3.9119806,6.4516125,3.787879,-1.4423077,5.6338029,9.1092434,0,8.616868,11.847389,5.6756759,7.6271186,9.6566525,4.7872343,7.2948327,2.0920503,-4.7826085,2.5581396,6.8103447,9.1358032,6.3016758,-2.2789783,10.654206,4.2857146,.25531915,11.038961,9.2857141,14.0625,-.26041669,1.6574585,27.272728,4.5360827,-1.6666667,-2,-2.0833335,6.9892473,4.347826,2.4415584,7.2776279,1.6470587,-.5970149,10.074627,7.878788,6.8965516,11.698113,9.1644201,1.8518518,1.25,3.5714288,.32258061,.30172417,7.8189297,7.6358294,4.1441441,11.455109,.34602076,10.483871,12.987013,7.1428576,8.609272,-3.8759689,-1.5384616,13.095239,-5.319149,13.744076,-2.7777779,10.526316,2.9850745,1.5306122,5.3571429,.65789473,4.6511626,.76335877,2.34375,-1.0928961,1.8348624,1.2048192,1.0582011,5.2238808,1.8450184,2.1984735,-2.3076923,10.526316,18.116072,-4.0540538,6.7164183,-.90909088,-1.0362694,4.3715844,-2.9940119,13.509933,-5.6502242,1.984127,4.5454545,2.8571429,7.8703699,2.6315789,9.6534653,5.1948051,14.220532,1.3605442,3.9473681,4.912837,2.918288,-.21428573,-3.5714288,15.492958,-3.125,-.81300807,9.5505619,3.846154,.56179774,8.4507036,11.347517,-.27027029,6.8522482,.15873019,11.507936,13.333334,7.5107298,8.0168772,.8163265,7.1428576,14,2.310231,-1.2,9.7674417,11.212814,11.930586,-1.2544379,7.0063696,-1.6393442,1.858736,4.4444447,5.9405942,11.042945,26.923079,9.590909,3.5314686,.89552236,.47290638,-.37593985,8.2872925,2.8795812,10.344828,6.5040646,9.3220339,-1.604278,7.4162679,5.2631578,1,-1.4084507,1.7391304,2.5510204,2.4630542,27.222221,3.2962964,5.2238808,9.4262295,11.104693,13.214008,2.4144144,12.903225,8.9285717,7.9365082,10.526316,4.0865383,-4.5614033,8.6567163,7.1052632,4.556962,13.461539,8.6816721,-2.4509804,.58365756,4.2194095,4.4444447,4.8672566,5.3739128,0,6.9364161,1.2552302,1.6460905,12.087913,7.2463765,9.8570356,2.6315789,8.0519485,4.8192768,5.652174,8.6021509,3.2786884,.62893081,.84745765,-4.2105265,6.0439563,2.5806451,5.7851238,16.32653,1.3986014,4.347826,4.2222219,21.088434,12.532258,7.3943658,12.5,3.9525692,2.1276596,-.13793103,-1.923077,-2.0270269,8.3720932,5.8333335,-.41322312,-3.7142859,9.9415207,6.1538463,4.8387094,6.666667,-5.9210529,5.1282053,0,2.9556651,8.7548637,0,12.344828,11.04101,-5.9259257,3.9647574,.29498523,6.7027025,-1.7699115,12.096774,-5.0925927,11.864407,.85714281,1.6129031,9.7953215,-4.0540538,-3.6717062,12.857143,12.765958,9.257143,8.527132,3.2258062,.62111801,.23376615,-4.4642859,-2.6666667,22.093023,-4.166667,3.2258062,13.169374,18.780142,-10.204082,2,8,4.0816326,-.49347565,15.079366,15.72327,3.3707864,2.3529413,14.080808,1.6129031,5.8823528,.32362461,6.04,8.4905663,7.5697212,11.061947,11.008621,5.3812952,-7.746479,1.3114754,-4.0358744,14.150943,4,0,7.4380169,8.181818,3.9325845,2.4852071,4.7337279,17.283951,6.666667,-.34782615,-11.377245,15.492958,-5.625,.22068962,9.4736843,10.9375,10.091743,10.91954,-1.9762846,-2.2488756,1.438849,5.5394526,5.1948051,6.4285717,6.2893085,9.7560968,-.65359479,13.095239,8.3950615,-1.5463917,0,1.0526316,6.1946902,5,5.7971015,-.6024096,9.5,-3.5076923,11.599999,1.7857144,6,-10.868688,6.4356437,1.6891891,-1.8518518,3.9370079,6.7213116,-20.694201,6.7164183,5.1158476,5.5,8.0645161,.77777779,17.80822,12.631578,10.61008,3.846154,6.880734,9.0199203,12.5,3.521127,19.491526,-4.8141484,.59347183,8.8050318,18.032785,8.1919994,5.4481549,9.5851393,-4.1420116,-1.5810277,5.4652882,-1.6949153,.95238101,9.4095936,13.599616,-5,13.461539,-.71497589,1,6.9182386,7.3170729,-4.2857146,-2.173913,12.820514,7.8313255,4.4109588,-4.2253518,10.874201,10.126582,6.8965516,11.538462,5.1084337,-2.9268293,7.0588241,8.367816,1.8867924,1.7241379,3.2102566,2.7592592,0,11.619719,16.030533,-.57142854,4.5818181,8.6984129,3.5696201,7.5471697,3.3898306,12.345679,7.0714288,10.2,6.9407411,.89552224,10.38961,4.8722053,3.1692307,-2.6706231,15.261044,4.1322312,16.129032,.61904758,9.4936705,51.851852,1.3333334,3.0987344,8.0281687,-.050000027,5.2222223,3.6164384,11.857143,2.5,5.2628574,26.708075,31.097561,.96526331,4.0540538,5.7574649,6.356164,-.71428573,.55000001,-.54166669,.62337661,-4.166667,37.407406,-5.4489794,-9.1954021,8.7719297,-7.971015,22.75449,21.428572,-2.5,-1.904762,0,-7.5471697,5.3571429,.47244096,3.5398231,3.2967036,2.5862069,10.23622,12.195122,7.1428576
198902,0,-4.7619047,-.2096436,0,-1.5827339,-3.409091,-1.8750001,6.666667,-3.1914895,-3.4188037,0,1.2765957,.729927,-3.2679741,15.783784,0,2.1390374,-6.1946902,-3.214854,-2.8402367,-2.7397261,-4.9315071,-10.273973,.21459228,-7.2164946,18.965517,-10.256411,-4.2048516,15.000001,-2.7610619,.21978024,-.97560978,-5.4263568,3.2258062,1.2822967,1.4705882,-3.8451612,-6.1435404,-2.9908257,-1.2,.42372882,-8.0645161,5.6390977,-1.3202934,-2.7397261,-1.8404908,-.80275226,1.7857144,0,-.90277773,.94339621,-2.2670026,-3.7086091,-9.6153851,-5.6078429,-7.2072072,-.47058827,1.8738739,-3.4642034,-8.8319082,-3.3834589,-1.8829517,3.2484848,1.8248174,-.29268292,1.3333334,-1.5527951,-4.4871798,-1.3422819,-6.8222618,-2.8132992,-3.1496062,-4.3052835,-4.0609136,.056657236,-2.3442621,4.6575341,-2.4943311,-3.799186,-5.7077622,0,-5.0505052,-1.6949153,-2.0547945,-4.8128343,-7.0175438,-1.0989012,4.1095891,-.52219319,-1.9021739,-8.6493511,-1.7357001,-1,-2.0408163,2.1276596,-4.0201006,7.5000005,4.3367348,2.8140702,-4.9019608,1.5151515,-7.566102,10.168539,-9.6774187,16.62162,-6.9234567,-14.545454,-.98765427,-2.1896553,2.1857922,-4.3383946,-7.9236641,-5.4570255,-6.5743947,-4.2444444,-3.4482758,-3.9781022,-2.1072798,-6.1111112,.60975605,-.40322578,-1.0416667,-2.4561403,-5.0786519,1.25,1.9428571,2.8571429,-4.347826,-4.0201006,-2.9661016,-3.2679741,-12.192593,-4.5454545,1.9847327,-.81767964,-2.4144144,-3.4126983,.2931937,-1.7730497,-3.42029,-1.5209125,11.023622,-10.560846,-4.8355899,6.2910795,-5.944056,-1.3944954,-1.5706805,.52356023,1.3580247,5.91716,-3.3653848,.38910505,3.4782608,-6.9444447,-3.8626611,-2.5641026,-5.491991,-5.6131687,-1.3333334,.67114097,4.4303799,-1.2084593,-8.6124763,0,8.6370373,-2.8455286,8.9247313,-2.2950819,1.2512821,-5.0925927,-5.0279331,-4.3290043,-4.4585986,-4.8997293,0,-2.4390242,1.822064,-3.4759357,-1.5968064,9.765625,.20242916,1.1111112,4.945055,-4.6451612,1.6194333,-4.025424,-3.0864198,-6.9767447,5.4216871,-1.7857144,3.3333335,12.773723,1.7978724,4.6728973,-1.1933702,52.525253,-11.979166,-3.9007094,-2.0722129,.89021492,20.452829,0,-1.5267175,-2.6785715,-.76335877,-.77519381,2.1086957,-2.6726058,0,4.9504952,-2.8285713,-.42735046,0,1.1538461,-7.4235806,-3.6036036,3.5460994,-4.1947565,-3.2679741,-1.7361112,0,-3.5714288,8.7213116,1.4705882,-2.3809524,-1.1547344,1.7647058,-4.166667,-.98280096,-5.0847454,9.6045198,7.3372784,-3.1155777,-.69632494,-2.8016195,-1.412766,.050632913,2.0746889,1.3424658,-.54054058,-1.7024792,1.7327935,-16.431372,0,-5.3424654,2.1367521,-2.6153846,6.4367814,2.4691358,1.5841584,-3.8412697,-4.0500002,6.6386557,-13.186814,-10.901555,-6.2893085,.3125,-10.526316,.68965518,6.25,.43103448,-4.4943819,-8.3032494,-4.9180326,1.7777778,-4.942966,12.5,6.5637069,1.9607844,.44137928,-5.1673818,.44052863,-2.2821577,.29673591,12.063829,-2.173913,-3.846154,-2.6315789,1.3706294,-5.6585364,0,3.8277512,-3.3989265,-12,2.5906737,2.909091,1.1811024,-4.2372885,5.2941179,8.6538467,2.7027028,-5.0071945,-1.287805,0,-2.259887,-2,.31957391,0,-2.0179372,-4.050633,-3.7735848,-9.2105265,-2.5714285,-.79166663,-1.2345679,4.8701296,-.93457943,-12.328767,.17142858,-6.2111802,-3.7142859,-9.0534973,-4.7904196,-1.8181818,6.8627453,1.6592592,-.45751631,.83632022,7.5862074,-3.2391305,-9.782609,5.5402298,-7.1111112,11.936508,-3.8327527,-.83870959,-1.9417475,-1.3043478,-5.5555558,-1.6573704,-6.640625,-6.1643834,19.465649,6.8403907,-1.7943925,-.82644624,-9.6153851,4.0210528,-2.8615384,4.6722689,1.6216216,-7.0588241,3.3898306,-1.0526316,-9.0277777,.55555558,7.5000005,-4.0650406,-1.3245033,-4.1958041,-.96153849,4.2159576,11.25,-1.5544041,-5.483871,-3.4509201,-6.2269506,-1.0719755,-1.8271605,-1.0067114,-2.1420116,-5.5555558,1.3157895,8.8421059,-7.5170846,.52356023,-4.0816326,7,1.8833333,-.89795917,-9.5890408,-11.054545,2.7322404,8.8000002,0,.68421054,.86792457,0,-1.8418604,.66445184,8.8050318,-.19696969,-1.5503876,3.0526242,5.5944057,4.8083639,6.3492069,.29850745,3.4722223,17.054264,.46728972,1.9184653,-.11851849,3.4334764,-.36900368,9.1787443,.6802721,-6.3829789,.92054904,-1.3569322,2.3121386,-5.5555558,-5.2238808,-2.5,0,6.3456788,11.646586,-.61624652,-16.379311,14.622643,-4.5868464,-7.3349633,1.5263158,6.7796612,2,-.99009901,-.28235295,-2.7272727,-2.9850745,.26666668,-1.0606061,3.2402236,-8.3178806,-5.8823528,-5.3846154,3.4482758,-5.9907837,4.8275862,-3.529412,1.3065326,.98901111,-6.3829789,2.3148148,-5.0847454,-.61999977,2.2624435,7.0948906,3.3123028,13.815789,2.6315789,-1.8400003,-6.6470585,1.0123457,-2.6315789,0,2.1978023,2.5210085,-1.1627907,-4.0609136,-.59701508,.58823532,-.26666665,-.65000004,2.1341465,7.3170729,0,-7.7777781,-2.9523811,1.4797688,-15.853659,4.7619047,-1.9160495,-1.7105262,-.050632942,-.31999996,-4.48,4.3956046,6.644032,-1.8027397,-6.0294118,5.1162791,-1.6663157,-2.9298701,-4.3988543,-4.3636365,1.0791367,-5,-5.726316,-.64935064,0,7.5471697,-12.432432,-2.5316455,-.84387094,-1.511811,7.3170729,-4.1073818,9.4871798,0,6.0439563,-2.0408163,6.2146893,2.3809524,-1.7094018,-5.8510637,-4.2016807,9.2857141,.43478477,17.777779
198903,-3.3333335,7.2222223,-16.176472,4.4415584,-3.3333335,0,-4.4585986,-8.9285717,4.3956046,3.5398231,2.6315789,-.50420171,-.28985506,6.7567563,0,-8.7336245,8.0418844,9.4339628,2.2346368,.30487803,3.0704224,4.347826,-.30534357,-1.927195,0,-9.057971,2.8571429,0,-9.782609,-3.6697247,.43859649,6.8965516,-1.8360655,-2.34375,-.95238101,-7.2463765,-.67567569,-10.185185,.71428573,-6.0509553,-2.278481,7.1345034,-.72597861,3.7500002,1.971831,11.775,12.138728,7.0175438,8.609272,7.4204946,13.084112,8.762886,-1.7241379,1.0638298,-2.4390242,3.7233009,3.9840639,1.4836795,-4.0669856,-.48749995,1.151751,1.3089005,-1.7751479,6.0215054,4.4334974,10.526316,4.1009464,-4.0540538,7.4829926,4.8543687,3.1578946,-4.5528455,.85889566,4.7619047,4,8.1196585,-3.982301,.74418604,4.3723555,4.8426151,-.53763443,-2.7659574,4.3103447,9.7902098,7.5842695,.32704401,7.7777781,-10.526316,11.128609,4.1551247,1.4285715,10.30303,4.7619047,18.75,15.208334,7.8534031,-2.3255813,7.0904641,-6.1728396,-.51546389,3.7313433,30.996311,-3.8560412,5.7321429,-7.5581393,-2.6737967,-3.1914895,1.2820513,.45248872,0,4.3083897,2.9288704,5.3701019,1.3333334,2.0467837,2.0428569,2.8790786,2.0117416,-1.6213019,1.1636364,-.43724692,5.2631578,5.0359712,15.476191,2.5349793,-3.3175356,.92592591,.51515156,4.7539268,6.1674008,1.9189188,19.658119,-.3015874,3.787879,0,0,-.41841003,.53191489,17.454546,3.030303,1.1583011,0,1.4880953,-2.6422765,-1.7857144,2.0446098,.47619051,3.7234042,-.41666663,6.748466,-2.7932961,-.49751243,3.1007752,6.1320758,-10.447762,1.2321428,-.31578949,-5.3268766,-2.1929824,6.0810814,1.12,3.3950615,8.4355831,6.0416665,-6.7264571,0,-8.7866106,.99009901,1.6949153,0,-2.3414633,8.8235292,-6.8597288,4.7466664,3.188406,-4.0567951,-5,2.4561403,-4.3213296,0,1.4336917,.20202021,10.329671,5.2356019,9.863946,.45067096,7.3122988,2.836518,4.4500003,-1.1428571,-1.8424243,-4.032258,1.2944984,-10,-4.4642859,14.606741,-.45033115,5.3254437,.82656825,9.4512196,.99009901,-4.2207794,2.7142859,-1.3229975,1.3761468,5.1384616,-3.7500002,-9.6774187,7.0938215,.75,3.509434,2.9629629,2.2532189,7.363184,4.7846889,16.452829,-4.6728973,-1.3424659,-4.743083,-.33783785,3.8869257,-3.5714288,13.303703,-1.5151515,3.7101448,15.853659,-5.1401868,5.4744525,2.8985507,-2.9776676,5.5714288,-4.6875,-4.7222223,5.729167,.39292732,1.6949153,-2.173913,-.42372882,0,10.204082,7.586957,-.84388185,-2.4000001,-1.1764706,1,1.5602323,6.2426782,1.7326733,0,7.9357429,12.745099,-3.3333335,5.3333335,-.39525694,2.5316455,8.7719297,-1.6644295,-6.25,9.6078434,-2.8904109,9.8039217,6.8669529,-1.1764706,-.78740156,2.5517242,-1.4450867,-1.808,-20.370371,-1.8115941,6.6153846,-5.5172415,-3.6363635,0,3.6093419,4.0591717,-1.5789473,1.5111111,17.776001,2.7567568,.69444448,-4.2654028,2.96,9.6036863,-1.2222222,-.77272725,.75757575,.83333337,2.3346303,.4778761,14.893855,3.8348083,14.035088,-2.6717556,0,18.181818,.57803464,14.049586,10.026738,-1.4084507,-6.3494959,-2.6666667,-8.8235292,5.7971015,-2.238806,1.0526316,.30000001,7.4303403,11.924528,3.125,7.1770334,1.3245033,1.8691589,-2.0361991,5.6603775,1.3953488,2.5688074,4.3795619,4.9504952,.11848342,-.64102566,-3.3898306,19.566265,4.9180326,4.7846889,0,-3.2608695,-.98360658,-11.881188,4.5286341,2.1333332,.40816325,8.7866106,-1.0948905,4.7923322,-1.5243902,10.096153,12.583333,-.70921981,-4.5685282,5.5555558,9.6774187,5.4468083,0,.89617491,10.255319,6.0763359,-2.7624309,-.31545743,7.2033896,-.67567569,2.189781,1.9417475,-7.1428576,7.1698112,3.2631581,-6.8669529,-6.4337072,9.885932,7.8947363,7.6923079,-.34129691,.30581042,14.497042,5.818182,-3.3980582,-11.083744,-1.1458334,-12.765958,-.98039222,11.934156,0,3.030303,-4.7945204,-.53191489,-13.602941,1.2820513,5.2863436,3.7735848,6.818182,-.48076925,1.6891891,-4.0462427,-8.0459776,3.9370079,10.192438,7.9470201,.33023769,-1.4925373,.29761904,13.422818,-4.4635763,-2.7348838,1.6282353,1.5037594,-5.9585066,-2.9629629,8.353982,-2.9459457,8.333334,.74870586,-.30487803,7.5706215,-7.3529415,.78740156,4.2735043,2.8653295,-1.183432,4.4028778,7.6271186,-4.1237111,16.049381,12.035398,-.79155678,-7.7922077,-1.5873017,.98039222,9.1317921,4.166667,-3.9626169,4.6153846,6.7415729,3.0769231,.61099797,1.7810215,6.25,.58077413,5.6818185,10.784314,-1.6528925,4.8780484,2.4875622,-1.6759777,-1.7045455,-2.5701356,4.9285712,-3.1594937,11.061947,-6.1643834,2.4671755,-2.8901734,8.9743595,.6769228,2.3492062,-6.395062,1.8558558,-.52459025,7.5268822,10.655738,2.3529413,-.52910054,.90909076,4.0935674,-1.52,.60759497,1.0149254,2.2727273,-3.1746035,-1.6969697,.64197528,10.857142,2.8985507,5.6818185,-.69873416,-3.108108,-2.6256411,-1.6756756,-1.9154932,-1.0526316,-3.8759689,-3.261972,-.54347825,-2.6548672,-7.1167564,2.3567569,-4.5905972,-1.8630137,-2.7836299,-5.4210525,.6516853,.67368436,-6.652174,17.293232,6.4197531,-3.8961039,0,-4,7.727273,-6.1855669,-1.2048192,1.1456311,3.0051816,15.9375,3.2978725,-.38759691,-2.3467805,-1.7175142,5.2631578,2.6143792,-6.1904764,5.6603775
198904,1.7241379,20.207254,12.030075,11.25,3.065134,14.117648,.16,7.8431377,12.631578,1.7094018,2.5641026,-.84745765,2.2058823,-.70886075,-2.3529413,-.48309177,5.8536587,12.068965,3.2786884,-9.422492,5.5944057,6.25,10,.65502185,5.5555558,20.717133,-2.7777779,-1.7094018,10.843374,1.904762,4.4052863,3.4562211,9.831461,-4,.48076925,10.0625,7.4829926,4.4673538,10.638298,2.0338984,3.0837004,8.7912092,5.7971015,1.9277109,5.6338029,7.0224719,5.8272634,2.7322404,-2.4390242,3.6184211,0,2.8436017,9.4736843,16.842106,2.8571429,6.2801933,5.3639846,3.5087719,6.1745634,.63091487,3.1372552,4.3927646,21.084337,.34129691,7.0754714,5.9523811,.48484844,4.2253518,5.6455698,10.740741,5.3571429,14.529915,3.6885247,26.767677,14.285715,.39525694,-7.3732719,5.8139539,4.2432432,4.0369515,3.9351351,6.4332604,5.7851238,1.2738854,4.4281983,5.6962023,-.51546389,5.8823528,1.1876484,4.2553191,8.4507036,11.172161,2.8925619,8.1871347,5.4545455,.98039222,10.31746,1.5525113,1.8421052,4.3316064,6.6187053,7.8873239,-2.1390374,7.2340431,-6.2893085,7.9670334,2.1978023,6.329114,4.9549551,4.5989304,7.6086955,4.4715447,5.9228649,-1.8382354,1.7191976,1.7857144,6.7164183,5.4054055,10.574018,-.6134969,2.4896266,13,13.69863,11.340206,12.145749,6.3725495,-.46296296,11.363637,0,3.7344401,-.67567569,-1.4000001,8.5020247,3.6496348,2.2727273,.94339621,2.9411764,1.5873017,3.4055729,6.9852939,2.961832,2.2695036,0,5.6367431,-2.2727273,2.6229508,3.7914693,1.0471205,7.9365082,5.1724138,14.022988,4.1999998,27.007521,4.8888888,0,2.6666667,-.67114097,-.76726347,8.9686098,8.5923567,2.6845639,-1.1940298,6.9306931,2.7504911,.73076922,12.027492,12.385322,.98039222,20,10.204082,-.50251257,-1.6304348,10.462287,1.2820513,2.8089888,14.164906,-4.210526,5.4794521,0,3.8539555,4.2402825,-2.6209676,1.6666667,10.149254,2.3219814,2.016129,.63965887,4.7817049,6.6265063,-.64739883,3.125,.8403362,-5.1118212,12.280702,-4.6728973,5.3921571,9.333333,-.62921351,2.2140222,2.5069637,1.9411765,1.3559322,3.5,4.1994753,0,5.185185,5.3061223,1.1904762,-2.7896996,8.75,2.7522936,5.0359712,13.445379,1.8779343,1.826484,6.0975609,5.4705882,9.7902098,4.1493778,8.8135595,3.4013608,15.444444,-5.2631578,2.3076923,16.901407,5.2631578,7.4257426,-3.8062282,10.985915,8.9514065,5.609756,25.13661,6.1224489,6.7980299,7.2407045,2.0833335,-4,3.4553192,3.8048782,19.753086,-1.5228426,1.7021276,9.0163927,-13.095239,9.4594593,3.072526,6.7460322,7.0559611,5.4347825,-4.4943819,-6.521739,11.206897,2.5316455,-.79365087,2.4691358,1.6129031,6.8493152,20,2.7027028,-.3533569,8.9285717,-1.2048192,10.714286,12.888889,9.4915257,3.2258062,6.530612,2.3255813,3.1881917,-1.8181818,8.0291967,8.9622641,13.859649,6.9672132,19.484241,8.5561495,.7352941,-.34602076,11.920529,5.5172415,6.9306931,3.2679741,4.6610169,6.8052931,3.4482758,.74185461,4.9586778,3.4220531,-4,5.839416,3.3636365,5.3846154,10.588236,12.437811,3.846154,-.57471263,.72463769,4.9817743,-4.2857146,-2.4509804,7.5342469,10.752688,5.452055,5.3435111,0,-1.2658228,5.1066284,1.6949153,-1.5151515,10.714286,7.2847681,3.6697247,8.5450344,4.166667,16.972477,10.810811,2.0979021,10.062893,13.82722,9.6774187,2.9239767,11.111112,6.7708335,6.3926945,2.8571429,7.1161046,3.3112581,3.3707864,-3.3898306,10.769231,12.601625,6.1538463,3.6900368,3.9634147,14.241487,-2.1834061,8.9219332,3.5714288,-2.1276596,1.5037594,11.029412,6.5989842,10.253165,3.846154,7.7294683,.72463769,2.4772725,10.126582,3.43083,-2.7210884,5.2857141,10.476191,2.5641026,2.4647887,4.1237111,-2.3041475,-4.599659,-.77508652,9.0961266,-3.5714288,4.452055,7.0121951,3.8759689,3.0864198,9.547739,-3.6011081,5.820106,14.634146,6.9306931,8.0882359,5.5944057,4.4117646,7.9136691,9.069519,-.42553189,3.9493673,7.1129708,1.8181818,9.5744686,1.4492754,1.6611295,22.891565,9.166667,10,2.8411653,4.4478526,3.5415769,16.363636,2.4800143,8.9467459,11.805555,3.846154,1.1737089,0,7.964602,6.4885497,6.9672132,-.70921981,10.638298,3.039294,3.058104,-1.0638298,20.63492,5.65625,10.786885,8.6908083,14.371258,10.689655,1.5748031,0,-6.3829789,2.3696682,-2.1276596,-4.2253518,-9.6774187,1.2718445,1.8518518,.57142854,7.9207921,-5.147059,2.1052632,2.238806,-5.506073,1.7681155,-1.4705882,1.6806724,7.5268822,3.982301,18.072289,3.6744189,9.7087374,2.2727273,-3.4682081,4.2056074,5.2631578,3.2947373,1.6733067,1.459854,6.3829789,-2.3809524,2.4235294,1.9589741,-.8125,3.76,8,1.6949153,13,4.4444447,6,2.1276596,-.60606074,5.6682067,2.2871795,1.8734177,28.106508,25.396828,-.84745765,9.375,1.8765433,7.2164946,14.084508,-.94623661,3.1333334,2.3943663,-1.4186666,2.4444444,3.8840578,6.3829789,4.032258,3.9470587,66.120216,15.454546,6.9611764,-3.0079999,6.0787945,3.7183099,3.6290321,7.042254,2.8988764,5.9473681,3.3882353,6.4102569,24.418604,12.162163,2.9605265,13.333334,12.236287,-7.6923079,-15.853659,-.48309177,-2.0202019,-3.6363635,1.5544041,2.5680935,19.801981,1.734104,10.416666,13.375796,14.102565,10.714286
